Adj. Close,Split Ratio,Ticker
7.77,1.0,ZUMZ
8.11,1.0,ZUMZ
8.38,1.0,ZUMZ
7.32,1.0,ZUMZ
7.82,1.0,ZUMZ
7.54,1.0,ZUMZ
7.59,1.0,ZUMZ
7.46,1.0,ZUMZ
7.41,1.0,ZUMZ
8.16,1.0,ZUMZ
7.5,1.0,ZUMZ
7.15,1.0,ZUMZ
7.27,1.0,ZUMZ
7.41,1.0,ZUMZ
7.18,1.0,ZUMZ
7.91,1.0,ZUMZ
8.81,1.0,ZUMZ
8.62,1.0,ZUMZ
8.6,1.0,ZUMZ
8.6,1.0,ZUMZ
8.85,1.0,ZUMZ
9.01,1.0,ZUMZ
8.61,1.0,ZUMZ
8.47,1.0,ZUMZ
8.5,1.0,ZUMZ
8.36,1.0,ZUMZ
7.74,1.0,ZUMZ
8.24,1.0,ZUMZ
7.95,1.0,ZUMZ
7.94,1.0,ZUMZ
7.89,1.0,ZUMZ
7.45,1.0,ZUMZ
7.19,1.0,ZUMZ
7.17,1.0,ZUMZ
6.69,1.0,ZUMZ
6.43,1.0,ZUMZ
6.46,1.0,ZUMZ
6.53,1.0,ZUMZ
6.45,1.0,ZUMZ
6.87,1.0,ZUMZ
6.9,1.0,ZUMZ
6.88,1.0,ZUMZ
7.67,1.0,ZUMZ
8.21,1.0,ZUMZ
8.24,1.0,ZUMZ
7.67,1.0,ZUMZ
9.0,1.0,ZUMZ
8.18,1.0,ZUMZ
8.45,1.0,ZUMZ
9.25,1.0,ZUMZ
9.22,1.0,ZUMZ
9.38,1.0,ZUMZ
9.7,1.0,ZUMZ
9.86,1.0,ZUMZ
10.21,1.0,ZUMZ
10.54,1.0,ZUMZ
9.89,1.0,ZUMZ
8.94,1.0,ZUMZ
10.01,1.0,ZUMZ
9.69,1.0,ZUMZ
8.56,1.0,ZUMZ
8.97,1.0,ZUMZ
9.07,1.0,ZUMZ
9.44,1.0,ZUMZ
11.15,1.0,ZUMZ
10.87,1.0,ZUMZ
11.47,1.0,ZUMZ
12.12,1.0,ZUMZ
12.25,1.0,ZUMZ
12.44,1.0,ZUMZ
12.23,1.0,ZUMZ
12.89,1.0,ZUMZ
12.09,1.0,ZUMZ
12.06,1.0,ZUMZ
11.62,1.0,ZUMZ
12.31,1.0,ZUMZ
12.16,1.0,ZUMZ
11.85,1.0,ZUMZ
11.67,1.0,ZUMZ
11.82,1.0,ZUMZ
11.22,1.0,ZUMZ
10.9,1.0,ZUMZ
10.25,1.0,ZUMZ
10.19,1.0,ZUMZ
10.25,1.0,ZUMZ
10.5,1.0,ZUMZ
11.29,1.0,ZUMZ
11.26,1.0,ZUMZ
11.1,1.0,ZUMZ
9.33,1.0,ZUMZ
9.15,1.0,ZUMZ
9.0,1.0,ZUMZ
8.76,1.0,ZUMZ
8.92,1.0,ZUMZ
9.25,1.0,ZUMZ
9.95,1.0,ZUMZ
9.88,1.0,ZUMZ
9.9,1.0,ZUMZ
9.4,1.0,ZUMZ
9.18,1.0,ZUMZ
9.12,1.0,ZUMZ
8.83,1.0,ZUMZ
8.67,1.0,ZUMZ
8.72,1.0,ZUMZ
8.61,1.0,ZUMZ
8.36,1.0,ZUMZ
8.4,1.0,ZUMZ
8.09,1.0,ZUMZ
8.13,1.0,ZUMZ
7.87,1.0,ZUMZ
7.78,1.0,ZUMZ
7.84,1.0,ZUMZ
8.04,1.0,ZUMZ
8.42,1.0,ZUMZ
8.18,1.0,ZUMZ
8.01,1.0,ZUMZ
8.37,1.0,ZUMZ
7.88,1.0,ZUMZ
7.5,1.0,ZUMZ
7.5,1.0,ZUMZ
7.38,1.0,ZUMZ
7.97,1.0,ZUMZ
7.88,1.0,ZUMZ
8.18,1.0,ZUMZ
8.07,1.0,ZUMZ
8.5,1.0,ZUMZ
8.54,1.0,ZUMZ
8.29,1.0,ZUMZ
8.56,1.0,ZUMZ
8.64,1.0,ZUMZ
8.4,1.0,ZUMZ
9.02,1.0,ZUMZ
9.26,1.0,ZUMZ
9.03,1.0,ZUMZ
9.12,1.0,ZUMZ
9.02,1.0,ZUMZ
9.53,1.0,ZUMZ
9.55,1.0,ZUMZ
9.54,1.0,ZUMZ
9.9,1.0,ZUMZ
10.13,1.0,ZUMZ
11.56,1.0,ZUMZ
12.4,1.0,ZUMZ
12.39,1.0,ZUMZ
11.96,1.0,ZUMZ
13.04,1.0,ZUMZ
12.81,1.0,ZUMZ
12.44,1.0,ZUMZ
12.0,1.0,ZUMZ
12.29,1.0,ZUMZ
12.51,1.0,ZUMZ
12.28,1.0,ZUMZ
14.0,1.0,ZUMZ
13.5,1.0,ZUMZ
13.95,1.0,ZUMZ
13.45,1.0,ZUMZ
13.25,1.0,ZUMZ
12.91,1.0,ZUMZ
12.64,1.0,ZUMZ
11.72,1.0,ZUMZ
12.23,1.0,ZUMZ
14.37,1.0,ZUMZ
13.83,1.0,ZUMZ
13.72,1.0,ZUMZ
14.23,1.0,ZUMZ
14.3,1.0,ZUMZ
14.07,1.0,ZUMZ
14.19,1.0,ZUMZ
14.55,1.0,ZUMZ
15.63,1.0,ZUMZ
15.33,1.0,ZUMZ
17.13,1.0,ZUMZ
16.51,1.0,ZUMZ
16.61,1.0,ZUMZ
16.38,1.0,ZUMZ
16.0,1.0,ZUMZ
15.65,1.0,ZUMZ
16.57,1.0,ZUMZ
16.39,1.0,ZUMZ
16.41,1.0,ZUMZ
15.48,1.0,ZUMZ
14.97,1.0,ZUMZ
15.39,1.0,ZUMZ
15.53,1.0,ZUMZ
15.94,1.0,ZUMZ
16.37,1.0,ZUMZ
15.99,1.0,ZUMZ
15.63,1.0,ZUMZ
15.87,1.0,ZUMZ
15.29,1.0,ZUMZ
15.19,1.0,ZUMZ
15.12,1.0,ZUMZ
14.6,1.0,ZUMZ
14.57,1.0,ZUMZ
14.08,1.0,ZUMZ
14.28,1.0,ZUMZ
14.06,1.0,ZUMZ
13.93,1.0,ZUMZ
13.48,1.0,ZUMZ
12.6,1.0,ZUMZ
13.25,1.0,ZUMZ
13.47,1.0,ZUMZ
13.06,1.0,ZUMZ
13.33,1.0,ZUMZ
13.46,1.0,ZUMZ
12.49,1.0,ZUMZ
12.84,1.0,ZUMZ
12.25,1.0,ZUMZ
12.14,1.0,ZUMZ
12.28,1.0,ZUMZ
11.78,1.0,ZUMZ
11.77,1.0,ZUMZ
11.72,1.0,ZUMZ
11.21,1.0,ZUMZ
11.17,1.0,ZUMZ
11.12,1.0,ZUMZ
12.21,1.0,ZUMZ
11.7,1.0,ZUMZ
11.02,1.0,ZUMZ
11.15,1.0,ZUMZ
11.0,1.0,ZUMZ
10.93,1.0,ZUMZ
11.05,1.0,ZUMZ
11.25,1.0,ZUMZ
11.63,1.0,ZUMZ
11.9,1.0,ZUMZ
12.04,1.0,ZUMZ
11.91,1.0,ZUMZ
11.8,1.0,ZUMZ
11.69,1.0,ZUMZ
11.94,1.0,ZUMZ
12.11,1.0,ZUMZ
12.29,1.0,ZUMZ
12.31,1.0,ZUMZ
12.17,1.0,ZUMZ
12.32,1.0,ZUMZ
12.42,1.0,ZUMZ
12.61,1.0,ZUMZ
12.62,1.0,ZUMZ
12.56,1.0,ZUMZ
12.63,1.0,ZUMZ
12.64,1.0,ZUMZ
12.88,1.0,ZUMZ
12.72,1.0,ZUMZ
12.36,1.0,ZUMZ
12.29,1.0,ZUMZ
12.68,1.0,ZUMZ
14.66,1.0,ZUMZ
14.73,1.0,ZUMZ
14.38,1.0,ZUMZ
14.31,1.0,ZUMZ
14.5,1.0,ZUMZ
13.78,1.0,ZUMZ
13.55,1.0,ZUMZ
14.1,1.0,ZUMZ
13.55,1.0,ZUMZ
13.19,1.0,ZUMZ
12.89,1.0,ZUMZ
13.3,1.0,ZUMZ
13.13,1.0,ZUMZ
13.76,1.0,ZUMZ
13.1,1.0,ZUMZ
12.73,1.0,ZUMZ
12.98,1.0,ZUMZ
13.25,1.0,ZUMZ
13.3,1.0,ZUMZ
13.34,1.0,ZUMZ
13.12,1.0,ZUMZ
13.28,1.0,ZUMZ
13.58,1.0,ZUMZ
13.6,1.0,ZUMZ
13.6,1.0,ZUMZ
13.72,1.0,ZUMZ
13.9,1.0,ZUMZ
14.37,1.0,ZUMZ
14.5,1.0,ZUMZ
14.58,1.0,ZUMZ
14.25,1.0,ZUMZ
14.13,1.0,ZUMZ
14.29,1.0,ZUMZ
14.37,1.0,ZUMZ
14.34,1.0,ZUMZ
15.09,1.0,ZUMZ
16.02,1.0,ZUMZ
16.01,1.0,ZUMZ
17.62,1.0,ZUMZ
18.68,1.0,ZUMZ
19.04,1.0,ZUMZ
19.81,1.0,ZUMZ
20.07,1.0,ZUMZ
20.25,1.0,ZUMZ
19.01,1.0,ZUMZ
19.23,1.0,ZUMZ
19.8,1.0,ZUMZ
19.69,1.0,ZUMZ
19.59,1.0,ZUMZ
19.35,1.0,ZUMZ
19.81,1.0,ZUMZ
20.05,1.0,ZUMZ
20.23,1.0,ZUMZ
20.12,1.0,ZUMZ
20.49,1.0,ZUMZ
20.25,1.0,ZUMZ
20.32,1.0,ZUMZ
20.49,1.0,ZUMZ
20.69,1.0,ZUMZ
21.59,1.0,ZUMZ
21.96,1.0,ZUMZ
22.36,1.0,ZUMZ
20.41,1.0,ZUMZ
20.25,1.0,ZUMZ
20.01,1.0,ZUMZ
20.88,1.0,ZUMZ
21.62,1.0,ZUMZ
21.65,1.0,ZUMZ
21.68,1.0,ZUMZ
20.48,1.0,ZUMZ
20.16,1.0,ZUMZ
19.97,1.0,ZUMZ
20.15,1.0,ZUMZ
20.14,1.0,ZUMZ
20.71,1.0,ZUMZ
20.46,1.0,ZUMZ
19.18,1.0,ZUMZ
19.2,1.0,ZUMZ
18.56,1.0,ZUMZ
19.0,1.0,ZUMZ
18.28,1.0,ZUMZ
18.26,1.0,ZUMZ
17.3,1.0,ZUMZ
16.91,1.0,ZUMZ
17.885,1.0,ZUMZ
18.54,1.0,ZUMZ
19.47,1.0,ZUMZ
18.79,1.0,ZUMZ
17.96,1.0,ZUMZ
17.73,1.0,ZUMZ
17.61,1.0,ZUMZ
17.49,1.0,ZUMZ
16.44,1.0,ZUMZ
16.36,1.0,ZUMZ
16.74,1.0,ZUMZ
17.15,1.0,ZUMZ
17.15,1.0,ZUMZ
17.54,1.0,ZUMZ
17.12,1.0,ZUMZ
16.3,1.0,ZUMZ
17.38,1.0,ZUMZ
17.44,1.0,ZUMZ
16.47,1.0,ZUMZ
15.73,1.0,ZUMZ
15.31,1.0,ZUMZ
15.59,1.0,ZUMZ
16.25,1.0,ZUMZ
16.7,1.0,ZUMZ
17.04,1.0,ZUMZ
16.87,1.0,ZUMZ
16.77,1.0,ZUMZ
16.71,1.0,ZUMZ
17.68,1.0,ZUMZ
16.74,1.0,ZUMZ
16.26,1.0,ZUMZ
16.4,1.0,ZUMZ
16.93,1.0,ZUMZ
17.19,1.0,ZUMZ
17.5,1.0,ZUMZ
16.39,1.0,ZUMZ
16.11,1.0,ZUMZ
16.43,1.0,ZUMZ
16.4,1.0,ZUMZ
16.43,1.0,ZUMZ
17.26,1.0,ZUMZ
17.86,1.0,ZUMZ
17.75,1.0,ZUMZ
18.24,1.0,ZUMZ
19.05,1.0,ZUMZ
18.65,1.0,ZUMZ
18.21,1.0,ZUMZ
17.08,1.0,ZUMZ
17.07,1.0,ZUMZ
17.6,1.0,ZUMZ
17.99,1.0,ZUMZ
18.81,1.0,ZUMZ
19.29,1.0,ZUMZ
19.72,1.0,ZUMZ
19.51,1.0,ZUMZ
18.54,1.0,ZUMZ
18.59,1.0,ZUMZ
18.3,1.0,ZUMZ
18.61,1.0,ZUMZ
17.84,1.0,ZUMZ
18.03,1.0,ZUMZ
17.36,1.0,ZUMZ
16.97,1.0,ZUMZ
17.15,1.0,ZUMZ
16.72,1.0,ZUMZ
16.27,1.0,ZUMZ
16.85,1.0,ZUMZ
16.34,1.0,ZUMZ
16.53,1.0,ZUMZ
16.28,1.0,ZUMZ
16.48,1.0,ZUMZ
15.95,1.0,ZUMZ
15.74,1.0,ZUMZ
15.91,1.0,ZUMZ
14.97,1.0,ZUMZ
15.52,1.0,ZUMZ
15.31,1.0,ZUMZ
15.67,1.0,ZUMZ
15.1,1.0,ZUMZ
14.84,1.0,ZUMZ
16.0,1.0,ZUMZ
16.81,1.0,ZUMZ
16.94,1.0,ZUMZ
16.3,1.0,ZUMZ
16.5,1.0,ZUMZ
16.19,1.0,ZUMZ
16.74,1.0,ZUMZ
17.41,1.0,ZUMZ
20.2,1.0,ZUMZ
19.87,1.0,ZUMZ
19.73,1.0,ZUMZ
20.01,1.0,ZUMZ
20.45,1.0,ZUMZ
20.52,1.0,ZUMZ
21.0,1.0,ZUMZ
19.68,1.0,ZUMZ
20.64,1.0,ZUMZ
20.6,1.0,ZUMZ
20.97,1.0,ZUMZ
21.34,1.0,ZUMZ
21.16,1.0,ZUMZ
21.17,1.0,ZUMZ
21.5,1.0,ZUMZ
22.47,1.0,ZUMZ
22.8,1.0,ZUMZ
24.66,1.0,ZUMZ
24.94,1.0,ZUMZ
24.56,1.0,ZUMZ
25.04,1.0,ZUMZ
25.13,1.0,ZUMZ
25.43,1.0,ZUMZ
25.37,1.0,ZUMZ
26.09,1.0,ZUMZ
24.91,1.0,ZUMZ
24.72,1.0,ZUMZ
24.57,1.0,ZUMZ
25.64,1.0,ZUMZ
25.81,1.0,ZUMZ
26.23,1.0,ZUMZ
25.5,1.0,ZUMZ
25.49,1.0,ZUMZ
26.22,1.0,ZUMZ
25.92,1.0,ZUMZ
25.75,1.0,ZUMZ
25.34,1.0,ZUMZ
28.76,1.0,ZUMZ
28.07,1.0,ZUMZ
28.44,1.0,ZUMZ
27.76,1.0,ZUMZ
28.34,1.0,ZUMZ
28.63,1.0,ZUMZ
28.41,1.0,ZUMZ
27.9,1.0,ZUMZ
27.7,1.0,ZUMZ
28.14,1.0,ZUMZ
28.46,1.0,ZUMZ
28.83,1.0,ZUMZ
30.82,1.0,ZUMZ
29.97,1.0,ZUMZ
30.21,1.0,ZUMZ
29.98,1.0,ZUMZ
30.62,1.0,ZUMZ
31.81,1.0,ZUMZ
31.57,1.0,ZUMZ
30.13,1.0,ZUMZ
29.88,1.0,ZUMZ
29.97,1.0,ZUMZ
30.93,1.0,ZUMZ
29.98,1.0,ZUMZ
29.85,1.0,ZUMZ
30.02,1.0,ZUMZ
29.75,1.0,ZUMZ
29.06,1.0,ZUMZ
29.11,1.0,ZUMZ
29.87,1.0,ZUMZ
29.47,1.0,ZUMZ
29.6,1.0,ZUMZ
29.23,1.0,ZUMZ
28.52,1.0,ZUMZ
28.65,1.0,ZUMZ
28.83,1.0,ZUMZ
28.65,1.0,ZUMZ
28.21,1.0,ZUMZ
27.71,1.0,ZUMZ
26.87,1.0,ZUMZ
27.14,1.0,ZUMZ
25.45,1.0,ZUMZ
26.67,1.0,ZUMZ
24.44,1.0,ZUMZ
25.64,1.0,ZUMZ
25.6,1.0,ZUMZ
24.51,1.0,ZUMZ
24.62,1.0,ZUMZ
23.95,1.0,ZUMZ
24.26,1.0,ZUMZ
24.2,1.0,ZUMZ
23.2,1.0,ZUMZ
23.49,1.0,ZUMZ
23.6,1.0,ZUMZ
23.36,1.0,ZUMZ
22.63,1.0,ZUMZ
23.945,1.0,ZUMZ
23.19,1.0,ZUMZ
22.31,1.0,ZUMZ
23.22,1.0,ZUMZ
24.25,1.0,ZUMZ
23.64,1.0,ZUMZ
24.39,1.0,ZUMZ
24.67,1.0,ZUMZ
25.06,1.0,ZUMZ
25.53,1.0,ZUMZ
25.8,1.0,ZUMZ
26.16,1.0,ZUMZ
26.02,1.0,ZUMZ
25.92,1.0,ZUMZ
25.8,1.0,ZUMZ
26.19,1.0,ZUMZ
25.98,1.0,ZUMZ
26.19,1.0,ZUMZ
24.98,1.0,ZUMZ
24.2,1.0,ZUMZ
24.6,1.0,ZUMZ
25.6,1.0,ZUMZ
26.07,1.0,ZUMZ
26.13,1.0,ZUMZ
25.94,1.0,ZUMZ
27.36,1.0,ZUMZ
27.51,1.0,ZUMZ
27.25,1.0,ZUMZ
27.09,1.0,ZUMZ
27.52,1.0,ZUMZ
28.18,1.0,ZUMZ
26.2,1.0,ZUMZ
25.31,1.0,ZUMZ
24.46,1.0,ZUMZ
24.36,1.0,ZUMZ
23.64,1.0,ZUMZ
23.39,1.0,ZUMZ
24.07,1.0,ZUMZ
23.04,1.0,ZUMZ
23.19,1.0,ZUMZ
23.19,1.0,ZUMZ
23.7,1.0,ZUMZ
23.3,1.0,ZUMZ
23.79,1.0,ZUMZ
25.64,1.0,ZUMZ
26.43,1.0,ZUMZ
26.56,1.0,ZUMZ
26.1,1.0,ZUMZ
27.43,1.0,ZUMZ
27.5,1.0,ZUMZ
27.95,1.0,ZUMZ
27.4,1.0,ZUMZ
27.74,1.0,ZUMZ
28.45,1.0,ZUMZ
29.06,1.0,ZUMZ
28.76,1.0,ZUMZ
28.95,1.0,ZUMZ
29.05,1.0,ZUMZ
28.69,1.0,ZUMZ
29.47,1.0,ZUMZ
28.75,1.0,ZUMZ
28.72,1.0,ZUMZ
28.93,1.0,ZUMZ
29.23,1.0,ZUMZ
28.81,1.0,ZUMZ
28.11,1.0,ZUMZ
28.46,1.0,ZUMZ
28.06,1.0,ZUMZ
28.55,1.0,ZUMZ
28.46,1.0,ZUMZ
28.49,1.0,ZUMZ
28.69,1.0,ZUMZ
29.01,1.0,ZUMZ
28.82,1.0,ZUMZ
29.62,1.0,ZUMZ
28.31,1.0,ZUMZ
27.43,1.0,ZUMZ
26.95,1.0,ZUMZ
27.39,1.0,ZUMZ
26.29,1.0,ZUMZ
28.42,1.0,ZUMZ
28.57,1.0,ZUMZ
30.4,1.0,ZUMZ
29.56,1.0,ZUMZ
30.29,1.0,ZUMZ
30.28,1.0,ZUMZ
30.38,1.0,ZUMZ
29.4,1.0,ZUMZ
25.84,1.0,ZUMZ
24.62,1.0,ZUMZ
22.84,1.0,ZUMZ
23.5,1.0,ZUMZ
22.36,1.0,ZUMZ
22.85,1.0,ZUMZ
22.43,1.0,ZUMZ
22.39,1.0,ZUMZ
23.37,1.0,ZUMZ
23.58,1.0,ZUMZ
23.615,1.0,ZUMZ
23.92,1.0,ZUMZ
24.48,1.0,ZUMZ
24.99,1.0,ZUMZ
24.12,1.0,ZUMZ
24.62,1.0,ZUMZ
24.65,1.0,ZUMZ
24.76,1.0,ZUMZ
25.51,1.0,ZUMZ
24.39,1.0,ZUMZ
24.97,1.0,ZUMZ
25.73,1.0,ZUMZ
26.42,1.0,ZUMZ
26.31,1.0,ZUMZ
28.96,1.0,ZUMZ
28.17,1.0,ZUMZ
27.15,1.0,ZUMZ
26.98,1.0,ZUMZ
27.3,1.0,ZUMZ
26.7,1.0,ZUMZ
26.89,1.0,ZUMZ
26.65,1.0,ZUMZ
27.76,1.0,ZUMZ
27.47,1.0,ZUMZ
27.73,1.0,ZUMZ
28.0,1.0,ZUMZ
27.35,1.0,ZUMZ
27.61,1.0,ZUMZ
26.23,1.0,ZUMZ
26.32,1.0,ZUMZ
26.57,1.0,ZUMZ
26.76,1.0,ZUMZ
25.5,1.0,ZUMZ
27.1,1.0,ZUMZ
21.77,1.0,ZUMZ
21.48,1.0,ZUMZ
19.23,1.0,ZUMZ
19.89,1.0,ZUMZ
19.04,1.0,ZUMZ
20.29,1.0,ZUMZ
20.23,1.0,ZUMZ
20.01,1.0,ZUMZ
19.29,1.0,ZUMZ
18.52,1.0,ZUMZ
17.0,1.0,ZUMZ
17.24,1.0,ZUMZ
16.77,1.0,ZUMZ
18.91,1.0,ZUMZ
18.77,1.0,ZUMZ
18.35,1.0,ZUMZ
18.64,1.0,ZUMZ
19.5,1.0,ZUMZ
19.28,1.0,ZUMZ
18.49,1.0,ZUMZ
17.97,1.0,ZUMZ
17.46,1.0,ZUMZ
17.48,1.0,ZUMZ
17.85,1.0,ZUMZ
17.6,1.0,ZUMZ
17.75,1.0,ZUMZ
18.29,1.0,ZUMZ
18.69,1.0,ZUMZ
18.76,1.0,ZUMZ
18.97,1.0,ZUMZ
18.69,1.0,ZUMZ
18.65,1.0,ZUMZ
18.34,1.0,ZUMZ
17.21,1.0,ZUMZ
16.89,1.0,ZUMZ
17.64,1.0,ZUMZ
18.52,1.0,ZUMZ
19.1,1.0,ZUMZ
18.26,1.0,ZUMZ
18.42,1.0,ZUMZ
17.51,1.0,ZUMZ
16.49,1.0,ZUMZ
17.73,1.0,ZUMZ
18.79,1.0,ZUMZ
21.06,1.0,ZUMZ
21.13,1.0,ZUMZ
21.99,1.0,ZUMZ
21.91,1.0,ZUMZ
21.96,1.0,ZUMZ
21.18,1.0,ZUMZ
21.66,1.0,ZUMZ
20.93,1.0,ZUMZ
21.82,1.0,ZUMZ
21.93,1.0,ZUMZ
21.87,1.0,ZUMZ
21.96,1.0,ZUMZ
23.45,1.0,ZUMZ
22.63,1.0,ZUMZ
22.69,1.0,ZUMZ
24.34,1.0,ZUMZ
23.45,1.0,ZUMZ
22.75,1.0,ZUMZ
22.84,1.0,ZUMZ
23.03,1.0,ZUMZ
22.67,1.0,ZUMZ
22.45,1.0,ZUMZ
22.65,1.0,ZUMZ
22.98,1.0,ZUMZ
21.65,1.0,ZUMZ
21.765,1.0,ZUMZ
22.99,1.0,ZUMZ
22.93,1.0,ZUMZ
23.33,1.0,ZUMZ
22.89,1.0,ZUMZ
22.58,1.0,ZUMZ
23.0,1.0,ZUMZ
22.65,1.0,ZUMZ
22.21,1.0,ZUMZ
21.22,1.0,ZUMZ
21.0,1.0,ZUMZ
21.95,1.0,ZUMZ
22.24,1.0,ZUMZ
23.53,1.0,ZUMZ
23.37,1.0,ZUMZ
28.99,1.0,ZUMZ
29.24,1.0,ZUMZ
29.73,1.0,ZUMZ
29.95,1.0,ZUMZ
29.51,1.0,ZUMZ
30.0,1.0,ZUMZ
29.9,1.0,ZUMZ
28.56,1.0,ZUMZ
28.04,1.0,ZUMZ
27.75,1.0,ZUMZ
28.01,1.0,ZUMZ
27.19,1.0,ZUMZ
28.78,1.0,ZUMZ
29.32,1.0,ZUMZ
28.48,1.0,ZUMZ
28.19,1.0,ZUMZ
28.04,1.0,ZUMZ
27.89,1.0,ZUMZ
28.24,1.0,ZUMZ
27.76,1.0,ZUMZ
26.46,1.0,ZUMZ
26.33,1.0,ZUMZ
30.95,1.0,ZUMZ
31.27,1.0,ZUMZ
31.78,1.0,ZUMZ
31.73,1.0,ZUMZ
31.63,1.0,ZUMZ
31.16,1.0,ZUMZ
30.22,1.0,ZUMZ
29.81,1.0,ZUMZ
29.89,1.0,ZUMZ
29.83,1.0,ZUMZ
29.79,1.0,ZUMZ
29.88,1.0,ZUMZ
29.34,1.0,ZUMZ
29.75,1.0,ZUMZ
28.4,1.0,ZUMZ
28.33,1.0,ZUMZ
27.95,1.0,ZUMZ
28.56,1.0,ZUMZ
29.38,1.0,ZUMZ
28.55,1.0,ZUMZ
29.72,1.0,ZUMZ
29.71,1.0,ZUMZ
29.38,1.0,ZUMZ
29.41,1.0,ZUMZ
29.86,1.0,ZUMZ
29.38,1.0,ZUMZ
30.03,1.0,ZUMZ
31.01,1.0,ZUMZ
30.38,1.0,ZUMZ
31.61,1.0,ZUMZ
31.04,1.0,ZUMZ
30.75,1.0,ZUMZ
30.92,1.0,ZUMZ
30.5,1.0,ZUMZ
30.18,1.0,ZUMZ
30.55,1.0,ZUMZ
31.23,1.0,ZUMZ
31.42,1.0,ZUMZ
32.81,1.0,ZUMZ
31.53,1.0,ZUMZ
31.34,1.0,ZUMZ
30.7,1.0,ZUMZ
31.12,1.0,ZUMZ
32.32,1.0,ZUMZ
34.33,1.0,ZUMZ
34.57,1.0,ZUMZ
35.79,1.0,ZUMZ
35.53,1.0,ZUMZ
35.84,1.0,ZUMZ
34.66,1.0,ZUMZ
34.91,1.0,ZUMZ
35.43,1.0,ZUMZ
35.33,1.0,ZUMZ
35.62,1.0,ZUMZ
35.76,1.0,ZUMZ
37.21,1.0,ZUMZ
36.47,1.0,ZUMZ
37.04,1.0,ZUMZ
36.35,1.0,ZUMZ
36.11,1.0,ZUMZ
37.37,1.0,ZUMZ
37.6,1.0,ZUMZ
36.95,1.0,ZUMZ
36.33,1.0,ZUMZ
35.45,1.0,ZUMZ
33.23,1.0,ZUMZ
34.02,1.0,ZUMZ
34.58,1.0,ZUMZ
34.01,1.0,ZUMZ
34.41,1.0,ZUMZ
35.65,1.0,ZUMZ
35.55,1.0,ZUMZ
34.92,1.0,ZUMZ
35.02,1.0,ZUMZ
34.41,1.0,ZUMZ
34.44,1.0,ZUMZ
35.84,1.0,ZUMZ
37.08,1.0,ZUMZ
38.23,1.0,ZUMZ
36.66,1.0,ZUMZ
35.73,1.0,ZUMZ
37.13,1.0,ZUMZ
37.79,1.0,ZUMZ
37.93,1.0,ZUMZ
37.46,1.0,ZUMZ
35.84,1.0,ZUMZ
35.67,1.0,ZUMZ
36.08,1.0,ZUMZ
36.5,1.0,ZUMZ
36.08,1.0,ZUMZ
36.59,1.0,ZUMZ
36.91,1.0,ZUMZ
35.16,1.0,ZUMZ
32.59,1.0,ZUMZ
33.35,1.0,ZUMZ
33.93,1.0,ZUMZ
34.74,1.0,ZUMZ
35.02,1.0,ZUMZ
35.64,1.0,ZUMZ
35.58,1.0,ZUMZ
34.77,1.0,ZUMZ
36.79,1.0,ZUMZ
35.06,1.0,ZUMZ
34.77,1.0,ZUMZ
36.0,1.0,ZUMZ
36.96,1.0,ZUMZ
36.35,1.0,ZUMZ
37.61,1.0,ZUMZ
37.53,1.0,ZUMZ
38.39,1.0,ZUMZ
36.45,1.0,ZUMZ
37.35,1.0,ZUMZ
38.49,1.0,ZUMZ
39.37,1.0,ZUMZ
41.16,1.0,ZUMZ
41.72,1.0,ZUMZ
39.44,1.0,ZUMZ
39.45,1.0,ZUMZ
37.92,1.0,ZUMZ
39.27,1.0,ZUMZ
39.27,1.0,ZUMZ
38.18,1.0,ZUMZ
39.59,1.0,ZUMZ
39.99,1.0,ZUMZ
40.19,1.0,ZUMZ
38.97,1.0,ZUMZ
38.05,1.0,ZUMZ
37.59,1.0,ZUMZ
37.26,1.0,ZUMZ
35.15,1.0,ZUMZ
35.21,1.0,ZUMZ
34.93,1.0,ZUMZ
34.11,1.0,ZUMZ
34.92,1.0,ZUMZ
35.5,1.0,ZUMZ
35.98,1.0,ZUMZ
35.52,1.0,ZUMZ
35.75,1.0,ZUMZ
35.45,1.0,ZUMZ
35.47,1.0,ZUMZ
36.71,1.0,ZUMZ
37.88,1.0,ZUMZ
37.41,1.0,ZUMZ
36.33,1.0,ZUMZ
35.93,1.0,ZUMZ
32.32,1.0,ZUMZ
33.87,1.0,ZUMZ
33.71,1.0,ZUMZ
34.23,1.0,ZUMZ
35.19,1.0,ZUMZ
34.76,1.0,ZUMZ
34.06,1.0,ZUMZ
33.86,1.0,ZUMZ
34.07,1.0,ZUMZ
34.32,1.0,ZUMZ
35.14,1.0,ZUMZ
35.8,1.0,ZUMZ
34.52,1.0,ZUMZ
34.86,1.0,ZUMZ
34.23,1.0,ZUMZ
33.44,1.0,ZUMZ
31.51,1.0,ZUMZ
31.34,1.0,ZUMZ
31.83,1.0,ZUMZ
31.57,1.0,ZUMZ
32.22,1.0,ZUMZ
29.19,1.0,ZUMZ
27.96,1.0,ZUMZ
28.12,1.0,ZUMZ
28.87,1.0,ZUMZ
29.15,1.0,ZUMZ
27.47,1.0,ZUMZ
27.52,1.0,ZUMZ
27.73,1.0,ZUMZ
29.21,1.0,ZUMZ
28.3,1.0,ZUMZ
28.39,1.0,ZUMZ
27.36,1.0,ZUMZ
28.0,1.0,ZUMZ
27.97,1.0,ZUMZ
27.49,1.0,ZUMZ
26.51,1.0,ZUMZ
