Date,Symbol,Company Name,Type,Split Ratio
4/12/2024,EZGO,Ezgo Technologies Ltd.,Reverse,1 : 40
4/12/2024,CISS,C3is Inc,Reverse,1 : 100
4/12/2024,AGEN,Agenus Inc,Reverse,1 : 20
4/11/2024,SMSI,Smith Micro Software Inc,Reverse,1 : 8
4/11/2024,BON,Bon Natural Life Ltd.,Reverse,1 : 10
4/10/2024,TCON,Tracon Pharmaceuticals Inc,Reverse,1 : 20
4/10/2024,NUTX,Nutex Health Inc,Reverse,1 : 15
4/9/2024,ALLR,Allarity Therapeutics Inc,Reverse,1 : 20
4/8/2024,PALI,Palisade Bio Inc,Reverse,1 : 15
4/5/2024,SNPX,Synaptogenix Inc,Reverse,1 : 25
4/5/2024,RNAC,Cartesian Therapeutics Inc,Reverse,1 : 30
4/5/2024,GLAD,Gladstone Capital Corp,Reverse,1 : 2
4/5/2024,EDBL,Edible Garden Ag Inc,Reverse,1 : 20
4/4/2024,STKH,Steakholder Foods Ltd.,Reverse,1 : 10
4/3/2024,UCAR,U Power Ltd.,Reverse,1 : 100
4/3/2024,RENT,Rent The Runway Inc,Reverse,1 : 20
4/2/2024,XXII,22nd Century Group Inc,Reverse,1 : 16
4/2/2024,NRXP,Nrx Pharmaceuticals Inc,Reverse,1 : 10
4/2/2024,EMKR,Emcore Corp,Reverse,1 : 10
4/2/2024,DCFCQ,Tritium Dcfc Ltd.,Reverse,1 : 200
4/2/2024,AWIN,Aerwins Technologies Inc,Reverse,1 : 100
4/1/2024,PLUR,Pluri Inc,Reverse,1 : 8
4/1/2024,CTNM,Contineum Therapeutics Inc,Reverse,1 : 5.6
3/28/2024,DOYU,Douyu International Holdings Ltd.,Reverse,1 : 10
3/27/2024,LGVN,Longeveron Inc,Reverse,1 : 10
3/27/2024,CTRM,Castor Maritime Inc,Reverse,1 : 10
3/26/2024,QTTB,Q32 Bio Inc,Reverse,1 : 18
3/25/2024,INTZ,Intrusion Inc,Reverse,1 : 20
3/22/2024,MLGO,Microalgo Inc,Reverse,1 : 10
3/22/2024,MBRX,Moleculin Biotech Inc,Reverse,1 : 15
3/22/2024,LENZ,Lenz Therapeutics Inc,Reverse,1 : 7
3/22/2024,BCAN,Bynd Cannasoft Enterprises Inc,Reverse,1 : 190.11
3/22/2024,ATER,Aterian Inc,Reverse,1 : 12
3/21/2024,BTTR,Better Choice Co Inc,Reverse,1 : 43.99
3/21/2024,ADVM,Adverum Biotechnologies Inc,Reverse,1 : 10
3/19/2024,BOLD,Boundless Bio Inc,Reverse,1 : 19.5
3/19/2024,AEVA,Aeva Technologies Inc,Reverse,1 : 5
3/18/2024,YSG,Yatsen Holding Ltd.,Reverse,1 : 5
