Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI,ATR,MACD,MACD_Signal,BB_Upper,BB_Lower,Stochastic,ADX,CCI
2024-02-26 00:00:00-05:00,14.98499870300293,15.22499942779541,14.639999389648438,15.149998664855957,5121,0.0,0.0,,,15.149998664855957,15.149998664855957,,,0.0,0.0,,,,,
2024-02-27 00:00:00-05:00,14.999999046325684,15.44999885559082,13.799999237060547,14.999999046325684,18392,0.0,0.0,,,15.135712986900693,15.144116326874379,,,-0.01196578153517791,-0.0023931563070355823,,,,,
2024-02-28 00:00:00-05:00,14.549999237060547,15.299999237060547,14.549999237060547,14.98499870300293,6486,0.0,0.0,,,15.121359245577096,15.13787642005589,,,-0.02240092799976523,-0.0063947106455815115,,,,,
2024-02-29 00:00:00-05:00,15.299999237060547,15.299999237060547,14.399998664855957,14.834999084472656,7816,0.0,0.0,,,15.094086849281435,15.125998877484,,,-0.04228711285620612,-0.013573191087706434,,,,,
2024-03-01 00:00:00-05:00,14.564998626708984,15.13499927520752,13.769998550415039,14.09999942779541,14048,0.0,0.0,,,14.999411856758957,15.085763604947193,,,-0.11601800394184458,-0.034062153658534065,,,,,
2024-03-04 00:00:00-05:00,14.819998741149902,14.819998741149902,13.319998741149902,13.649998664855957,16996,0.0,0.0,,,14.870896314672958,15.029459097492635,,,-0.20835972586517215,-0.0689216680998617,,,,,
2024-03-05 00:00:00-05:00,13.529998779296875,14.249999046325684,12.839999198913574,13.34999942779541,30600,0.0,0.0,,,14.726048992113192,14.963597933975098,,,-0.302264322056482,-0.11559019889118577,,,,,
2024-03-06 00:00:00-05:00,13.874999046325684,13.934999465942383,11.969999313354492,12.82499885559082,39330,0.0,0.0,,,14.544996598158681,14.879731303450225,,,-0.4142720789969747,-0.17532657491234357,,,,,
2024-03-07 00:00:00-05:00,13.19999885559082,13.19999885559082,11.999999046325684,12.749999046325684,12607,0.0,0.0,,,14.374044450365062,14.796212391406126,,,-0.5032892855555815,-0.24091911704099117,,,,,
2024-03-08 00:00:00-05:00,13.19999885559082,13.19999885559082,12.149998664855957,12.59999942779541,8792,0.0,0.0,,,14.205087781548905,14.710086392833157,,,-0.5792624023084088,-0.3085877740944747,,,,,
2024-03-11 00:00:00-04:00,12.44999885559082,12.749999046325684,11.60999870300293,11.954998970031738,13211,0.0,0.0,,,13.99079360902346,14.602043748801728,,,-0.6836372465111911,-0.38359766857781796,,,,,
2024-03-12 00:00:00-04:00,11.594999313354492,11.879999160766602,9.59999942779541,9.97499942779541,71062,0.0,0.0,,,13.608337020335073,14.420591030330893,,,-0.915570352928107,-0.4899922054478758,,,,,
2024-03-13 00:00:00-04:00,10.619998931884766,10.754999160766602,9.299999237060547,9.88499927520752,26662,0.0,0.0,,,13.25373342556102,14.242724686992721,,,-1.0940299743679933,-0.6107997592318993,,,,,
2024-03-14 00:00:00-04:00,9.689998626708984,10.34999942779541,9.554999351501465,9.914999008178711,15384,0.0,0.0,,,12.935758719143656,14.073009954490212,0.5665672888034265,1.294285774230957,-1.2189880469472065,-0.7324374167749608,,,9.999996898619917,,
2024-03-15 00:00:00-04:00,9.614998817443848,10.19999885559082,9.239998817443848,9.239998817443848,22891,0.0,0.0,,,12.583781585648437,13.88348010597859,0.5025081477661786,1.3210714885166712,-1.3568442381496872,-0.8573187810499061,,,0.0,,
