Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI,ATR,MACD,MACD_Signal,BB_Upper,BB_Lower,Stochastic,ADX,CCI
2024-02-26 00:00:00-05:00,2.75,3.174999952316284,2.75,2.9749999046325684,4880,0.0,0.0,,,2.9749999046325684,2.9749999046325684,,,0.0,0.0,,,,,
2024-02-27 00:00:00-05:00,2.765000104904175,2.875,2.765000104904175,2.799999952316284,1240,0.0,0.0,,,2.9583332425072077,2.9681371614044787,,,-0.013960110156284511,-0.0027920220312569024,,,,,
2024-02-28 00:00:00-05:00,2.75,2.799999952316284,2.0,2.049999952316284,9500,0.0,0.0,,,2.871825310108072,2.932131780655922,,,-0.084567488653017,-0.019147115355608924,,,,,
2024-02-29 00:00:00-05:00,2.049999952316284,2.244999885559082,1.774999976158142,2.0999999046325684,17220,0.0,0.0,,,2.7983181286342145,2.8994991580667713,,,-0.13493432759071933,-0.04230455780263101,,,,,
2024-03-01 00:00:00-05:00,2.1600000858306885,2.5,2.005000114440918,2.430000066757202,6220,0.0,0.0,,,2.763240217979261,2.8810874289958077,,,-0.14653301379589134,-0.06315024900128308,,,,,
2024-03-04 00:00:00-05:00,2.430000066757202,2.734999895095825,2.25,2.5899999141693115,1920,0.0,0.0,,,2.7467411414259324,2.869672232335945,,,-0.14118689107138938,-0.07875757741530434,,,,,
2024-03-05 00:00:00-05:00,2.700000047683716,2.700000047683716,2.4000000953674316,2.5450000762939453,1060,0.0,0.0,,,2.7275277066514576,2.8569399909225335,,,-0.1389790966183595,-0.09080188125591537,,,,,
2024-03-06 00:00:00-05:00,2.5250000953674316,2.694999933242798,2.3499999046325684,2.694999933242798,240,0.0,0.0,,,2.7244298234696807,2.850589400425289,,,-0.12369973520632449,-0.0973814520459972,,,,,
2024-03-07 00:00:00-05:00,2.734999895095825,2.734999895095825,2.694999933242798,2.734999895095825,1600,0.0,0.0,,,2.725436496957885,2.846056478647663,,,-0.10712816181310547,-0.09933079399941885,,,,,
2024-03-08 00:00:00-05:00,2.8499999046325684,2.890000104904175,2.6649999618530273,2.8499999046325684,3760,0.0,0.0,,,2.737299678641188,2.846211122803934,,,-0.08375011167801594,-0.09621465753513828,,,,,
2024-03-11 00:00:00-04:00,2.9000000953674316,2.9000000953674316,2.700000047683716,2.799999952316284,300,0.0,0.0,,,2.7432711332769113,2.8443989200397124,,,-0.06846815848996579,-0.09066535772610379,,,,,
2024-03-12 00:00:00-04:00,2.5799999237060547,3.194999933242798,2.5799999237060547,2.75,134100,0.0,0.0,,,2.743911977726729,2.8406970016067827,,,-0.05970345451327708,-0.08447297708353846,,,,,
2024-03-13 00:00:00-04:00,3.0250000953674316,3.25,2.880000114440918,3.25,91640,0.0,0.0,,,2.79211083699085,2.8567480995829873,,,-0.012270100064152967,-0.07003240167966136,,,,,
2024-03-14 00:00:00-04:00,3.0999999046325684,3.3949999809265137,2.950000047683716,3.3949999809265137,9800,0.0,0.0,,,2.8495288506990084,2.87785601649842,58.20312820142202,0.3967856764793396,0.03659956472134063,-0.048706008399460966,,,100.0,,
